,time_sec,value
122,15.49753,128.845537
123,15.624559,126.536611
124,15.751588,126.536611
125,15.878617,124.270444
126,16.005646,124.270444
127,16.132675,124.270444
128,16.259704,124.270444
129,17.657022,123.629075
130,17.784051,123.629075
131,17.91108,123.629075
132,18.038109,123.629075
133,18.165138,124.270444
134,18.292167,124.270444
135,18.419195,124.270444
136,18.546224,124.270444
137,18.673253,124.270444
138,18.800282,124.270444
139,18.927311,124.270444
140,19.05434,124.270444
141,20.705716,131.325494
142,20.832745,131.325494
143,20.959774,131.41101
144,21.086803,131.41101
145,21.213832,131.41101
146,21.340861,131.41101
147,21.46789,131.41101
148,21.594919,131.41101
149,21.721948,131.41101
150,21.848977,131.41101
151,21.976006,131.41101
152,22.103035,131.41101
153,22.230064,129.315874
154,22.357092,129.315874
155,22.484121,126.536611
156,22.61115,126.536611
157,22.738179,126.536611
158,22.865208,126.536611
159,22.992237,122.51737
160,23.119266,122.51737
161,23.246295,122.51737
162,23.373324,122.51737
163,23.500353,122.51737
164,23.627382,122.51737
165,23.754411,122.51737
166,23.88144,122.51737
167,25.278758,116.360235
168,25.405787,116.360235
169,25.532816,118.156066
170,25.659845,118.156066
171,25.786874,119.438803
172,25.913903,119.438803
173,26.040932,119.438803
174,26.16796,119.438803
175,26.294989,121.149118
176,26.422018,121.149118
177,26.549047,121.149118
178,26.676076,121.149118
179,26.803105,123.714591
180,26.930134,123.714591
181,27.057163,124.270444
182,27.184192,124.270444
183,27.311221,124.270444
184,27.43825,124.270444
185,27.565279,124.270444
186,27.692308,124.270444
187,27.819337,124.270444
188,27.946366,124.270444
189,28.327452,126.451096
190,28.454481,126.451096
191,28.58151,126.451096
192,28.708539,126.451096
193,28.835568,126.451096
194,28.962597,126.451096
195,29.089626,126.451096
196,29.216655,126.451096
197,29.343684,128.332443
198,29.470713,128.332443
199,29.597742,128.417958
200,29.724771,128.417958
201,29.8518,128.58899
202,29.978829,128.58899
203,30.105857,128.58899
204,30.232886,128.58899
205,30.359915,128.58899
206,30.486944,128.58899
207,30.613973,128.58899
208,30.741002,128.58899
209,30.868031,128.58899
210,30.99506,128.58899
211,31.122089,127.733832
212,31.249118,127.733832
213,31.376147,127.562801
214,31.503176,127.562801
215,31.630205,127.562801
216,31.757234,127.562801
217,31.884263,127.562801
218,32.011291,127.562801
219,32.13832,127.562801
220,32.265349,127.562801
221,32.392378,127.562801
222,32.519407,127.562801
223,32.646436,127.562801
224,32.773465,127.562801
225,32.900494,127.135222
226,33.027523,127.135222
227,33.662668,127.391769
228,33.789697,127.391769
229,33.916725,127.391769
230,34.043754,127.391769
231,34.170783,127.391769
232,34.297812,127.391769
233,34.424841,127.391769
234,34.55187,127.391769
235,34.678899,127.391769
236,34.805928,127.391769
237,34.932957,127.819348
238,35.059986,127.819348
239,35.187015,127.819348
240,35.314044,127.819348
241,35.441073,127.819348
242,35.568102,127.819348
243,35.695131,127.819348
244,35.822159,127.819348
245,35.949188,127.819348
246,36.076217,127.819348
247,36.203246,127.819348
248,36.330275,127.819348
249,36.457304,127.306253
250,36.584333,127.306253
251,42.681722,123.201497
252,42.808751,123.201497
253,42.93578,123.201497
254,43.062809,123.201497
255,43.189838,123.201497
256,43.316867,123.201497
257,43.443896,123.201497
258,43.824982,122.944949
259,43.952011,122.944949
260,44.07904,123.287012
261,44.206069,123.287012
262,44.333098,123.287012
263,44.460127,123.287012
264,44.587156,123.800107
265,44.714185,123.800107
266,44.841214,123.800107
267,44.968243,123.800107
268,45.095272,123.800107
269,45.222301,123.800107
270,45.34933,123.800107
271,45.476359,123.800107
272,45.603387,123.800107
273,45.730416,123.800107
274,45.857445,123.800107
275,45.984474,123.800107
276,46.111503,124.270444
277,46.238532,124.270444
278,46.365561,124.270444
279,46.49259,124.270444
280,46.619619,124.270444
281,46.746648,124.270444
282,46.873677,124.270444
283,47.000706,124.270444
284,47.127735,124.270444
285,47.254764,124.270444
286,47.381793,124.270444
287,47.508821,124.270444
288,47.63585,124.270444
289,47.762879,124.270444
290,49.160198,126.280064
291,49.287227,126.280064
292,49.414255,126.36558
293,49.541284,126.36558
294,49.668313,126.36558
295,49.795342,126.36558
296,49.922371,126.36558
297,50.0494,126.36558
298,50.176429,126.36558
299,50.303458,126.36558
300,50.430487,126.36558
301,50.557516,126.36558
302,50.684545,124.227686
303,50.811574,124.227686
304,50.938603,124.227686
305,51.065632,124.227686
306,51.192661,124.227686
307,51.319689,124.227686
308,51.446718,123.800107
309,51.573747,123.800107
310,51.700776,123.800107
311,51.827805,123.800107
312,51.954834,123.800107
313,52.081863,123.800107
314,52.208892,123.800107
315,52.335921,123.800107
316,52.46295,123.714591
317,52.589979,123.714591
318,52.717008,121.91876
319,52.844037,121.91876
320,52.971066,121.91876
321,53.098095,121.91876
322,53.225124,119.438803
323,53.352152,119.438803
324,53.479181,119.438803
325,53.60621,119.438803
326,53.733239,119.438803
327,53.860268,119.438803
328,53.987297,119.438803
329,54.114326,119.438803
330,55.003529,122.004276
331,55.130558,122.004276
332,55.257586,122.004276
333,55.384615,122.004276
334,55.511644,122.004276
335,55.638673,122.004276
336,55.765702,122.004276
337,55.892731,122.004276
338,56.01976,122.004276
339,56.146789,122.004276
340,56.273818,122.004276
341,56.400847,122.004276
342,56.527876,119.438803
343,56.654905,119.438803
344,56.781934,119.438803
345,56.908963,119.438803
346,57.035992,118.498129
347,57.16302,118.498129
348,57.290049,118.498129
349,57.417078,118.498129
350,57.544107,118.498129
351,57.671136,118.498129
352,60.338744,121.533939
353,60.465773,121.533939
354,60.592802,121.533939
355,60.719831,121.533939
356,60.84686,121.533939
357,60.973888,121.533939
358,61.100917,122.218065
359,61.227946,122.218065
360,61.354975,123.244254
361,61.482004,123.244254
362,61.609033,123.500802
363,61.736062,123.500802
364,61.863091,123.500802
365,61.99012,123.500802
366,62.117149,123.500802
367,62.244178,123.500802
368,62.371207,123.500802
369,62.498236,123.500802
370,64.40367,128.546232
371,64.530699,128.546232
372,64.657728,128.546232
373,64.784757,128.546232
374,64.911785,128.546232
375,65.038814,128.546232
376,65.165843,128.546232
377,65.292872,128.546232
378,65.419901,128.546232
379,65.54693,128.546232
380,65.673959,119.438803
381,65.800988,119.438803
382,65.928017,119.438803
383,66.055046,119.438803
384,66.182075,119.438803
385,66.309104,119.438803
386,66.436133,118.968466
387,66.563162,118.968466
388,66.690191,118.968466
389,66.817219,118.968466
390,66.944248,118.88295
391,67.071277,118.88295
392,67.198306,118.711919
393,67.325335,118.711919
394,67.452364,118.369856
395,67.579393,118.369856
396,67.706422,118.369856
397,67.833451,118.369856
398,67.96048,118.369856
399,68.087509,118.369856
400,68.214538,118.369856
401,68.341567,118.369856
402,69.738885,121.961518
403,69.865914,121.961518
404,69.992943,121.961518
405,70.119972,121.961518
406,70.247001,121.961518
407,70.37403,121.961518
408,70.501059,121.961518
409,70.628088,121.961518
410,70.755116,121.790486
411,70.882145,121.790486
412,71.009174,122.218065
413,71.136203,122.218065
414,71.263232,122.218065
415,71.390261,122.218065
416,71.51729,122.218065
417,71.644319,122.218065
418,71.771348,122.218065
419,71.898377,122.218065
420,72.025406,122.303581
421,72.152435,122.303581
422,72.279464,122.303581
423,72.406493,122.303581
424,72.533522,122.560128
425,72.66055,122.560128
426,72.787579,122.987707
427,72.914608,122.987707
428,73.041637,124.013896
429,73.168666,124.013896
430,73.295695,124.013896
431,73.422724,124.013896
432,73.549753,124.013896
433,73.676782,124.013896
434,73.803811,124.013896
435,73.93084,124.013896
436,74.057869,55.387493
437,74.565984,125.980759
438,74.693013,125.980759
439,74.820042,125.980759
440,74.947071,125.980759
441,75.0741,125.980759
442,75.201129,125.980759
443,75.328158,125.980759
444,75.455187,125.980759
445,75.582216,127.263495
446,75.709245,127.263495
447,75.836274,127.605559
448,75.963303,127.605559
449,76.090332,127.605559
450,76.217361,127.605559
451,76.34439,127.605559
452,76.471418,127.605559
453,76.598447,127.605559
454,76.725476,127.605559
455,76.852505,127.520043
456,76.979534,127.520043
457,77.106563,127.520043
458,77.233592,127.520043
459,77.360621,126.066275
460,77.48765,126.066275
461,86.252646,138.380545
462,86.379675,138.380545
463,86.506704,138.466061
464,86.633733,138.466061
465,86.760762,138.466061
466,86.887791,138.466061
467,87.01482,138.466061
468,87.141849,138.466061
469,87.268878,138.466061
470,87.395907,138.466061
471,87.522936,138.466061
472,87.649965,138.466061
473,87.776994,138.466061
474,87.904023,138.466061
475,88.031052,138.038482
476,88.15808,138.038482
477,88.285109,131.453768
478,88.412138,131.453768
479,88.539167,131.453768
480,88.666196,131.453768
481,88.793225,127.349011
482,88.920254,127.349011
483,89.047283,127.349011
484,89.174312,127.349011
485,89.301341,127.349011
486,89.42837,127.349011
487,89.555399,127.349011
488,89.682428,127.349011
489,89.809457,127.263495
490,89.936486,127.263495
491,90.063514,125.980759
492,90.190543,125.980759
493,90.317572,121.10636
494,90.444601,121.10636
495,90.57163,121.10636
496,90.698659,121.10636
497,90.825688,118.968466
498,90.952717,118.968466
499,91.079746,117.429182
500,91.206775,117.429182
501,91.333804,117.429182
502,91.460833,117.429182
503,91.587862,117.429182
504,91.714891,117.429182
505,93.112209,123.415286
506,93.239238,123.415286
507,93.366267,123.500802
508,93.493296,123.500802
509,93.620325,123.500802
510,93.747354,123.500802
511,93.874382,123.500802
512,94.001411,123.500802
513,94.12844,123.500802
514,94.255469,123.500802
515,94.382498,123.500802
516,94.509527,123.500802
517,94.636556,123.928381
518,94.763585,123.928381
519,94.890614,124.270444
520,95.017643,124.270444
521,95.144672,124.270444
522,95.271701,124.270444
523,95.39873,124.270444
524,95.525759,124.270444
525,95.652788,124.270444
526,95.779817,124.270444
527,99.844742,111.528594
528,99.971771,111.61411
529,100.0988,111.61411
530,100.225829,111.61411
531,100.352858,111.61411
532,100.479887,111.61411
533,100.606916,111.61411
534,100.733945,111.61411
535,100.860974,111.61411
536,100.988003,111.61411
537,101.115032,111.61411
538,101.242061,111.0155
539,101.36909,111.0155
540,101.496119,111.0155
541,101.623147,111.0155
542,101.750176,111.0155
543,101.877205,111.0155
544,102.004234,111.0155
545,102.131263,111.0155
546,102.51235,113.153394
547,102.639379,113.153394
548,102.766408,113.153394
549,102.893437,113.153394
550,103.020466,113.153394
551,103.147495,113.153394
552,103.274524,113.153394
553,103.401553,113.153394
554,103.528582,113.666489
555,103.65561,113.666489
556,103.782639,114.094067
557,103.909668,114.094067
558,104.036697,114.094067
559,104.163726,114.094067
560,104.290755,114.094067
561,104.417784,114.094067
562,104.544813,114.094067
563,104.671842,114.094067
564,104.798871,114.094067
565,104.9259,114.094067
566,105.052929,114.094067
567,105.179958,114.094067
568,105.306987,114.094067
569,105.434016,114.094067
570,105.561044,114.094067
571,105.688073,114.094067
572,105.815102,114.094067
573,105.942131,114.094067
574,106.06916,114.094067
575,106.196189,114.094067
576,106.323218,117.68573
577,106.450247,117.68573
578,106.577276,118.626403
579,106.704305,118.626403
580,106.831334,118.626403
581,106.958363,118.626403
582,107.085392,118.626403
583,107.212421,118.626403
584,107.33945,118.626403
585,107.466478,118.626403
586,108.101623,121.533939
587,108.228652,121.533939
588,108.355681,121.790486
589,108.48271,121.790486
590,108.609739,121.790486
591,108.736768,121.790486
592,108.863797,121.790486
593,108.990826,121.790486
594,109.117855,121.790486
595,109.244884,121.790486
596,109.371912,121.961518
597,109.498941,121.961518
598,109.62597,122.987707
599,109.752999,122.987707
600,109.880028,123.073223
601,110.007057,123.073223
602,110.134086,123.073223
603,110.261115,123.073223
604,110.388144,124.270444
605,110.515173,124.270444
606,110.642202,124.270444
607,110.769231,124.270444
608,110.89626,124.270444
609,111.023289,124.270444
610,111.150318,124.270444
611,111.277347,124.270444
612,111.404375,124.270444
613,111.531404,124.270444
614,111.658433,119.438803
615,111.785462,119.438803
616,111.912491,119.438803
617,112.03952,119.438803
618,112.166549,119.438803
619,112.293578,119.438803
620,112.420607,117.429182
621,112.547636,117.429182
622,112.674665,117.429182
623,112.801694,117.429182
624,112.928723,117.429182
625,113.055752,117.429182
626,113.182781,128.118653
627,113.309809,128.118653
628,113.436838,128.118653
629,113.563867,128.118653
630,113.690896,128.118653
631,113.817925,128.118653
632,113.944954,128.118653
633,114.071983,128.118653
634,114.199012,128.118653
635,114.326041,128.118653
636,114.45307,127.605559
637,114.580099,127.605559
638,114.707128,124.270444
639,114.834157,124.270444
640,114.961186,124.270444
641,115.088215,124.270444
642,115.215243,124.270444
643,115.342272,124.270444
644,115.469301,124.270444
645,115.59633,124.270444
646,115.723359,124.270444
647,115.850388,124.270444
648,115.977417,124.270444
649,116.104446,124.270444
650,116.231475,124.184928
651,116.358504,124.184928
652,116.485533,124.184928
653,116.612562,124.184928
654,116.739591,124.184928
655,116.86662,124.184928
656,119.534227,122.73116
657,119.661256,122.73116
658,119.788285,122.73116
659,119.915314,122.73116
660,120.042343,122.73116
661,120.169372,122.73116
662,120.296401,122.73116
663,120.42343,122.73116
664,120.550459,122.560128
665,120.677488,122.560128
666,120.804517,122.560128
667,120.931546,122.560128
668,121.058574,122.816676
669,121.185603,122.816676
670,121.312632,122.816676
671,121.439661,122.816676
672,121.56669,122.816676
673,121.693719,122.816676
674,121.820748,122.816676
675,121.947777,122.816676
676,122.074806,122.816676
677,122.201835,122.816676
678,122.328864,122.474613
679,122.455893,122.474613
680,122.582922,122.474613
681,122.709951,122.474613
682,122.83698,121.790486
683,122.964008,121.790486
684,123.091037,121.961518
685,123.218066,121.961518
686,123.345095,122.047034
687,123.472124,122.047034
688,123.599153,122.047034
689,123.726182,122.047034
690,123.853211,122.047034
691,123.98024,122.047034
692,124.107269,122.047034
693,124.234298,122.047034
694,124.361327,122.047034
695,124.488356,122.047034
696,125.885674,121.191876
697,126.012703,121.191876
698,126.139732,121.277392
699,126.266761,121.277392
700,126.39379,121.277392
701,126.520819,121.277392
702,126.647848,121.277392
703,126.774876,121.277392
704,126.901905,121.277392
705,127.028934,121.277392
706,127.918137,121.277392
707,128.045166,121.277392
708,128.172195,122.047034
709,128.299224,122.047034
710,128.426253,122.047034
711,128.553282,122.047034
712,128.680311,122.047034
713,128.807339,122.047034
714,128.934368,122.047034
715,129.061397,122.047034
716,129.188426,122.047034
717,129.315455,122.047034
718,129.442484,121.961518
719,129.569513,121.961518
720,131.220889,118.797435
721,131.347918,118.797435
722,131.474947,118.797435
723,131.601976,118.797435
724,131.729005,118.797435
725,131.856034,118.797435
726,131.983063,118.797435
727,132.110092,118.797435
728,132.237121,118.797435
729,132.36415,118.797435
730,132.491179,118.797435
731,132.618207,118.797435
732,132.745236,118.711919
733,132.872265,118.711919
734,132.999294,117.942277
735,133.126323,117.942277
736,133.253352,117.172635
737,133.380381,117.172635
738,133.50741,117.172635
739,133.634439,117.172635
740,133.761468,117.172635
741,133.888497,117.172635
742,134.015526,117.172635
743,134.142555,117.172635
744,134.269584,117.258151
745,134.396613,117.258151
746,134.523641,117.258151
747,134.65067,117.258151
748,134.777699,117.258151
749,134.904728,117.258151
750,135.031757,117.942277
751,135.158786,117.942277
752,135.285815,117.942277
753,135.412844,117.942277
754,135.539873,117.942277
755,135.666902,117.942277
756,135.793931,118.797435
757,135.92096,118.797435
758,136.047989,119.225013
759,136.175018,119.225013
760,136.302047,119.310529
761,136.429076,119.310529
762,136.556104,119.310529
763,136.683133,119.310529
764,136.810162,119.310529
765,136.937191,119.310529
766,137.06422,119.310529
767,137.191249,119.310529
768,137.318278,115.718867
769,137.445307,115.718867
770,137.572336,115.718867
771,137.699365,115.718867
772,137.826394,116.317477
773,137.953423,116.317477
774,138.080452,116.317477
775,138.207481,116.317477
776,138.33451,119.139498
777,138.461538,119.139498
778,138.588567,119.139498
779,138.715596,119.139498
780,138.842625,119.139498
781,138.969654,119.139498
782,139.096683,119.139498
783,139.223712,119.139498
784,139.604799,123.500802
785,139.731828,123.500802
786,139.858857,123.500802
787,139.985886,123.500802
788,140.112915,123.500802
789,140.239944,123.500802
790,140.366972,126.493854
791,140.494001,126.493854
792,140.62103,126.579369
793,140.748059,126.579369
794,140.875088,126.579369
795,141.002117,126.579369
796,141.129146,126.579369
797,141.256175,126.579369
798,141.383204,126.579369
799,141.510233,126.579369
800,141.637262,126.579369
801,141.764291,126.579369
802,141.89132,126.579369
803,142.018349,126.579369
804,142.145378,129.315874
805,142.272406,129.315874
806,142.399435,129.315874
807,142.526464,129.315874
808,142.653493,131.111705
809,142.780522,131.111705
810,142.907551,131.111705
811,143.03458,131.111705
812,143.161609,131.111705
813,143.288638,131.111705
814,143.415667,131.111705
815,143.542696,131.111705
816,143.923783,140.946018
817,144.050812,140.946018
818,144.177841,143.682523
819,144.304869,143.682523
820,144.431898,143.682523
821,144.558927,143.682523
822,144.685956,143.682523
823,144.812985,143.682523
824,144.940014,143.682523
825,145.067043,143.682523
826,145.194072,148.129343
827,145.321101,148.129343
828,145.44813,148.129343
829,145.575159,148.129343
830,145.702188,148.129343
831,145.829217,148.129343
832,145.956246,148.129343
833,146.083275,148.129343
834,146.972477,152.148584
835,147.099506,152.148584
836,147.226535,152.148584
837,147.353564,152.148584
838,147.480593,152.148584
839,147.607622,152.148584
840,147.734651,152.148584
841,147.86168,152.148584
842,148.496824,151.977552
843,148.623853,151.977552
844,148.750882,151.977552
845,148.877911,151.977552
846,149.00494,151.977552
847,149.131969,151.977552
848,149.258998,151.977552
849,149.386027,151.977552
850,149.513056,124.270444
851,149.640085,124.270444
852,149.767114,124.270444
853,149.894143,124.270444
854,150.021171,124.270444
855,150.1482,124.270444
856,150.275229,124.270444
857,150.402258,124.270444
858,150.529287,124.270444
859,150.656316,124.270444
860,150.783345,124.270444
861,150.910374,124.270444
862,151.037403,126.579369
863,151.164432,126.579369
864,151.291461,129.315874
865,151.41849,129.315874
866,151.545519,129.315874
867,151.672548,129.315874
868,151.799577,129.315874
869,151.926606,129.315874
870,152.053634,129.315874
871,152.180663,129.315874
872,157.134792,119.438803
873,157.261821,119.438803
874,157.38885,119.438803
875,157.515879,119.438803
876,157.642908,119.438803
877,157.769936,119.438803
878,157.896965,119.438803
879,158.023994,119.438803
880,158.151023,116.745056
881,158.278052,116.745056
882,158.405081,116.745056
883,158.53211,116.745056
884,158.659139,116.745056
885,158.786168,116.745056
886,158.913197,115.718867
887,159.040226,115.718867
888,159.421313,116.231962
889,159.548342,116.231962
890,159.675371,116.231962
891,159.802399,116.231962
892,159.929428,116.231962
893,160.056457,116.231962
894,160.183486,116.231962
895,160.310515,116.231962
896,160.437544,116.146446
897,160.564573,116.146446
898,160.94566,113.923036
899,161.072689,113.923036
900,161.199718,113.923036
901,161.326747,113.923036
902,161.453776,113.923036
903,161.580805,113.923036
904,161.707833,113.923036
905,161.834862,113.923036
906,161.961891,113.666489
907,162.08892,113.666489
908,162.215949,113.666489
909,162.342978,113.666489
910,162.470007,113.666489
911,162.597036,113.666489
912,162.978123,111.101015
913,163.105152,111.101015
914,163.232181,111.101015
915,163.35921,111.101015
916,163.486239,111.101015
917,163.613267,111.101015
918,163.740296,111.101015
919,163.867325,111.101015
920,164.50247,114.094067
921,164.629499,114.094067
922,164.756528,114.094067
923,164.883557,114.094067
924,165.010586,114.094067
925,165.137615,114.094067
926,165.264644,114.094067
927,165.391673,114.094067
928,165.518701,115.975414
929,165.64573,115.975414
930,165.772759,117.771245
931,165.899788,117.771245
932,166.026817,117.771245
933,166.153846,117.771245
934,166.280875,117.771245
935,166.407904,117.771245
936,166.534933,117.771245
937,166.661962,117.771245
938,166.788991,118.797435
939,166.91602,118.797435
940,167.043049,119.225013
941,167.170078,119.225013
942,167.297107,119.310529
943,167.424135,119.310529
944,167.551164,119.310529
945,167.678193,119.310529
946,167.805222,119.310529
947,167.932251,119.310529
948,168.05928,119.310529
949,168.186309,119.310529
950,168.313338,119.310529
951,168.440367,119.310529
952,168.567396,118.968466
953,168.694425,118.968466
954,168.821454,117.942277
955,168.948483,117.942277
956,170.599859,117.001603
957,170.726888,117.001603
958,170.853917,117.001603
959,170.980946,117.001603
960,171.107975,117.001603
961,171.235004,117.001603
962,171.362032,117.600214
963,171.489061,117.600214
964,171.61609,117.600214
965,171.743119,117.600214
966,171.870148,117.600214
967,171.997177,117.600214
968,172.124206,117.600214
969,172.251235,117.600214
970,172.378264,119.139498
971,172.505293,119.139498
972,172.632322,119.139498
973,172.759351,119.139498
974,172.88638,119.139498
975,173.013409,119.139498
976,173.140438,119.139498
977,173.267466,119.139498
978,175.1729,121.961518
979,175.299929,121.961518
980,175.426958,122.474613
981,175.553987,122.474613
982,175.681016,122.474613
983,175.808045,122.474613
984,175.935074,123.244254
985,176.062103,123.244254
986,176.189132,124.270444
987,176.316161,124.270444
988,176.44319,124.270444
989,176.570219,124.270444
990,176.697248,124.270444
991,176.824277,124.270444
992,176.951306,124.270444
993,177.078335,124.270444
994,178.221595,124.099412
995,178.348624,124.099412
996,178.475653,124.099412
997,178.602682,124.099412
998,178.729711,124.099412
999,178.85674,124.099412
1000,178.983769,124.099412
1001,179.110797,124.099412
1002,179.237826,121.448423
1003,179.364855,121.448423
1004,179.491884,121.448423
1005,179.618913,121.448423
1006,180.508116,122.902191
1007,180.635145,122.902191
1008,180.762174,123.415286
1009,180.889203,123.415286
1010,181.016231,123.415286
1011,181.14326,123.415286
1012,181.270289,123.415286
1013,181.397318,123.415286
1014,181.524347,124.013896
1015,181.651376,124.013896
1016,181.778405,124.099412
1017,181.905434,124.099412
1018,182.032463,124.099412
1019,182.159492,124.099412
1020,182.286521,124.099412
1021,182.41355,124.099412
1022,182.540579,124.099412
1023,182.667608,124.099412
1024,182.794637,124.013896
1025,182.921665,124.013896
1026,183.810868,119.438803
1027,183.937897,119.438803
1028,184.064926,119.438803
1029,184.191955,119.438803
1030,184.318984,119.438803
1031,184.446013,119.438803
1032,184.573042,124.270444
1033,184.700071,124.270444
1034,184.8271,124.270444
1035,184.954128,124.270444
1036,185.081157,124.270444
1037,185.208186,124.270444
1038,185.335215,124.270444
1039,185.462244,124.270444
1040,185.589273,124.270444
1041,185.716302,124.270444
1042,185.843331,122.474613
1043,185.97036,122.474613
1044,186.097389,122.389097
1045,186.224418,122.389097
1046,186.351447,122.303581
1047,186.478476,122.303581
1048,186.605505,121.961518
1049,186.732534,121.961518
1050,187.11362,119.438803
1051,187.240649,119.438803
1052,187.367678,119.438803
1053,187.494707,119.438803
1054,187.621736,119.438803
1055,187.748765,119.438803
1056,187.875794,119.438803
1057,188.002823,119.438803
1058,188.129852,117.172635
1059,188.256881,117.172635
1060,188.38391,116.146446
1061,188.510939,116.146446
1062,188.637968,116.146446
1063,188.764996,116.146446
1064,189.146083,115.718867
1065,189.273112,115.718867
1066,189.400141,115.718867
1067,189.52717,115.718867
1068,189.654199,115.718867
1069,189.781228,115.718867
1070,189.908257,115.718867
1071,190.035286,115.718867
1072,190.162315,115.804383
1073,190.289344,115.804383
1074,190.416373,116.317477
1075,190.543402,116.317477
1076,190.67043,116.317477
1077,190.797459,116.317477
1078,190.924488,116.916088
1079,191.051517,116.916088
1080,191.178546,118.626403
1081,191.305575,118.626403
1082,191.432604,118.626403
1083,191.559633,118.626403
1084,191.686662,121.10636
1085,191.813691,121.10636
1086,191.94072,121.10636
1087,192.067749,121.10636
1088,192.194778,121.876002
1089,192.321807,121.876002
1090,192.448836,122.132549
1091,192.575865,122.132549
1092,192.702893,122.132549
1093,192.829922,122.132549
1094,192.956951,122.132549
1095,193.08398,122.132549
1096,193.211009,122.132549
1097,193.338038,122.132549
1098,193.465067,122.132549
1099,193.592096,122.132549
1100,193.719125,121.277392
1101,193.846154,121.277392
1102,193.973183,118.711919
1103,194.100212,118.711919
1104,194.227241,117.942277
1105,194.35427,117.942277
1106,194.481299,118.027793
1107,194.608327,118.027793
1108,194.735356,118.198824
1109,194.862385,118.198824
1110,194.989414,118.369856
1111,195.116443,118.369856
1112,195.243472,118.369856
1113,195.370501,118.369856
1114,195.49753,118.369856
1115,195.624559,118.369856
1116,195.751588,118.369856
1117,195.878617,118.369856
1118,196.005646,116.574025
1119,196.132675,116.574025
1120,196.259704,116.574025
1121,196.386733,116.574025
1122,196.513761,116.574025
1123,196.64079,116.574025
1124,196.767819,116.402993
1125,196.894848,116.402993
1126,197.021877,115.718867
1127,197.148906,115.718867
1128,197.275935,115.718867
1129,197.402964,115.718867
1130,197.529993,118.198824
1131,197.657022,118.198824
1132,197.784051,118.198824
1133,197.91108,118.198824
1134,198.038109,119.438803
1135,198.165138,119.438803
1136,198.292167,119.438803
1137,198.419195,119.438803
1138,198.546224,122.645644
1139,198.673253,122.645644
1140,198.800282,123.586317
1141,198.927311,123.586317
1142,199.05434,123.671833
1143,199.181369,123.671833
1144,199.308398,123.671833
1145,199.435427,123.671833
1146,199.562456,123.671833
1147,199.689485,123.671833
1148,199.816514,123.671833
1149,199.943543,123.671833
1150,200.070572,123.842865
1151,200.197601,123.842865
